wid,year,k,alpha,psi,spell,freq,fid,move,comp
493,1,8,0.43072729929545744,0.9084578685373853,1,1,156,False,-0.22315111214868688
493,2,8,0.43072729929545744,0.9084578685373853,2,1,149,True,2.2931236129722143
493,3,9,0.43072729929545744,1.3351777361189363,3,1,188,True,0.5028845838963967
493,4,5,0.43072729929545744,0.11418529432142824,4,2,81,True,0.08639184059766919
493,5,5,0.43072729929545744,0.11418529432142824,4,2,81,False,-0.08079453330751729
494,1,3,-0.43072729929545756,-0.3487556955170447,1,3,48,False,-2.0046483226276037
494,2,3,-0.43072729929545756,-0.3487556955170447,1,3,48,False,1.6718782375618186
494,3,3,-0.43072729929545756,-0.3487556955170447,1,3,48,False,-1.234093346590648
494,4,6,-0.43072729929545756,0.3487556955170447,2,2,107,True,0.5254678960760175
494,5,6,-0.43072729929545756,0.3487556955170447,2,2,107,False,-1.6299663044765553
495,1,0,-0.43072729929545756,-1.335177736118937,1,1,11,False,-0.8259839788340321
495,2,3,-0.43072729929545756,-0.3487556955170447,2,2,58,True,0.28298151516045034
495,3,3,-0.43072729929545756,-0.3487556955170447,2,2,58,False,-0.47765647224820024
495,4,8,-0.43072729929545756,0.9084578685373853,3,1,165,True,-0.0876591576297045
495,5,8,-0.43072729929545756,0.9084578685373853,4,1,154,True,3.236184652075973
496,1,7,-0.43072729929545756,0.6045853465832371,1,2,132,False,1.475976188514489
496,2,7,-0.43072729929545756,0.6045853465832371,1,2,132,False,1.6437457227470882
496,3,7,-0.43072729929545756,0.6045853465832371,2,3,133,True,-0.8359530126757002
496,4,7,-0.43072729929545756,0.6045853465832371,2,3,133,False,-0.20441348523353475
496,5,7,-0.43072729929545756,0.6045853465832371,2,3,133,False,0.494288647850969
497,1,3,0.43072729929545744,-0.3487556955170447,1,4,51,False,0.08150660583906211
497,2,3,0.43072729929545744,-0.3487556955170447,1,4,51,False,0.9584649815430448
497,3,3,0.43072729929545744,-0.3487556955170447,1,4,51,False,-0.015425135697412301
497,4,3,0.43072729929545744,-0.3487556955170447,1,4,51,False,1.275268466294917
497,5,8,0.43072729929545744,0.9084578685373853,2,1,160,True,3.0926989481719387
498,1,2,-0.43072729929545756,-0.6045853465832371,1,3,28,False,-2.2039238560451295
498,2,2,-0.43072729929545756,-0.6045853465832371,1,3,28,False,-1.2514494175477755
498,3,2,-0.43072729929545756,-0.6045853465832371,1,3,28,False,-1.5123065678855898
498,4,0,-0.43072729929545756,-1.335177736118937,2,1,1,True,-1.5281551841067196
498,5,0,-0.43072729929545756,-1.335177736118937,3,1,11,True,-1.9287170430675837
499,1,9,0.967421566101701,1.3351777361189363,1,5,192,False,3.2163893887935124
499,2,9,0.967421566101701,1.3351777361189363,1,5,192,False,3.3851893013685235
499,3,9,0.967421566101701,1.3351777361189363,1,5,192,False,2.344627067116817
499,4,9,0.967421566101701,1.3351777361189363,1,5,192,False,3.8492523380923425
499,5,9,0.967421566101701,1.3351777361189363,1,5,192,False,1.0535670430267998
500,1,7,0.967421566101701,0.6045853465832371,1,3,138,False,2.439100745066961
500,2,7,0.967421566101701,0.6045853465832371,1,3,138,False,3.0042371260756484
500,3,7,0.967421566101701,0.6045853465832371,1,3,138,False,1.222307517713958
500,4,7,0.967421566101701,0.6045853465832371,2,1,142,True,0.838370881145709
500,5,2,0.967421566101701,-0.6045853465832371,3,1,27,True,-0.4638048906226624
501,1,0,0.0,-1.335177736118937,1,1,11,False,1.006223683460531
501,2,1,0.0,-0.9084578685373851,2,4,16,True,-1.4781813390339884
501,3,1,0.0,-0.9084578685373851,2,4,16,False,-0.19162640473458326
501,4,1,0.0,-0.9084578685373851,2,4,16,False,-1.6088136673442928
501,5,1,0.0,-0.9084578685373851,2,4,16,False,-2.5008152894263467
502,1,7,0.43072729929545744,0.6045853465832371,1,2,128,False,1.0538322135019997
502,2,7,0.43072729929545744,0.6045853465832371,1,2,128,False,0.5800079167461565
502,3,8,0.43072729929545744,0.9084578685373853,2,2,166,True,0.7406027794742241
502,4,8,0.43072729929545744,0.9084578685373853,2,2,166,False,1.6749682251386302
502,5,9,0.43072729929545744,1.3351777361189363,3,1,179,True,0.8708186042869055
503,1,8,0.0,0.9084578685373853,1,1,151,False,1.7756041534663238
503,2,5,0.0,0.11418529432142824,2,1,88,True,-0.6952050228070682
503,3,4,0.0,-0.11418529432142838,3,1,63,True,0.3765650908290024
503,4,1,0.0,-0.9084578685373851,4,2,15,True,-1.7317904101163055
503,5,1,0.0,-0.9084578685373851,4,2,15,False,0.830306166301411
504,1,3,0.43072729929545744,-0.3487556955170447,1,1,50,False,0.1464637024577491
504,2,9,0.43072729929545744,1.3351777361189363,2,1,173,True,1.8581121804819953
504,3,7,0.43072729929545744,0.6045853465832371,3,1,132,True,-0.043208711384501663
504,4,7,0.43072729929545744,0.6045853465832371,4,1,145,True,1.4610087798129594
504,5,5,0.43072729929545744,0.11418529432142824,5,1,97,True,-0.1411664815983963
505,1,8,0.43072729929545744,0.9084578685373853,1,4,149,False,-0.39151663140324433
505,2,8,0.43072729929545744,0.9084578685373853,1,4,149,False,2.004123493123657
505,3,8,0.43072729929545744,0.9084578685373853,1,4,149,False,0.49937651398876093
505,4,8,0.43072729929545744,0.9084578685373853,1,4,149,False,0.9398261240099677
505,5,7,0.43072729929545744,0.6045853465832371,2,1,139,True,0.8634746597730697
506,1,0,0.0,-1.335177736118937,1,2,2,False,1.5421806338503428
506,2,0,0.0,-1.335177736118937,1,2,2,False,-0.45920356409087504
506,3,5,0.0,0.11418529432142824,2,1,81,True,-0.435116815626054
506,4,2,0.0,-0.6045853465832371,3,1,28,True,0.6992455589706643
506,5,4,0.0,-0.11418529432142838,4,1,66,True,1.8999379872481856
507,1,5,-0.43072729929545756,0.11418529432142824,1,1,96,False,-0.9664678917699988
507,2,2,-0.43072729929545756,-0.6045853465832371,2,1,36,True,0.023014243985475913
507,3,4,-0.43072729929545756,-0.11418529432142838,3,2,74,True,0.9811595648688665
507,4,4,-0.43072729929545756,-0.11418529432142838,3,2,74,False,0.457304443486537
507,5,0,-0.43072729929545756,-1.335177736118937,4,1,6,True,-2.2451338952717066
508,1,9,0.43072729929545744,1.3351777361189363,1,1,187,False,0.19725538922502683
508,2,3,0.43072729929545744,-0.3487556955170447,2,2,53,True,2.493995659746607
508,3,3,0.43072729929545744,-0.3487556955170447,2,2,53,False,1.5987186028353833
508,4,3,0.43072729929545744,-0.3487556955170447,3,2,55,True,1.4235380720263233
508,5,3,0.43072729929545744,-0.3487556955170447,3,2,55,False,-1.0541501179068007
509,1,9,0.43072729929545744,1.3351777361189363,1,2,186,False,1.0357327800674518
509,2,9,0.43072729929545744,1.3351777361189363,1,2,186,False,2.3336531303374137
509,3,4,0.43072729929545744,-0.11418529432142838,2,3,72,True,0.6867953100126005
509,4,4,0.43072729929545744,-0.11418529432142838,2,3,72,False,-0.6708819405185528
509,5,4,0.43072729929545744,-0.11418529432142838,2,3,72,False,2.446647345607765
510,1,7,0.0,0.6045853465832371,1,1,131,False,0.6182378381663133
510,2,8,0.0,0.9084578685373853,2,1,166,True,0.35583032821932814
510,3,7,0.0,0.6045853465832371,3,2,139,True,0.5235955826435835
510,4,7,0.0,0.6045853465832371,3,2,139,False,-0.21950031757379906
510,5,4,0.0,-0.11418529432142838,4,1,80,True,0.03775164168507375
511,1,8,0.967421566101701,0.9084578685373853,1,1,165,False,1.1045664115675926
511,2,8,0.967421566101701,0.9084578685373853,2,1,155,True,-0.6395741005209441
511,3,9,0.967421566101701,1.3351777361189363,3,3,181,True,2.338784184834291
511,4,9,0.967421566101701,1.3351777361189363,3,3,181,False,3.3022987084182227
511,5,9,0.967421566101701,1.3351777361189363,3,3,181,False,2.4612895423878176
512,1,5,-0.43072729929545756,0.11418529432142824,1,1,85,False,-0.14774137979161048
512,2,6,-0.43072729929545756,0.3487556955170447,2,1,104,True,-0.7212585880763281
512,3,4,-0.43072729929545756,-0.11418529432142838,3,1,79,True,-1.9924990137680452
512,4,6,-0.43072729929545756,0.3487556955170447,4,2,118,True,-0.36754106558718747
512,5,6,-0.43072729929545756,0.3487556955170447,4,2,118,False,1.3230830250733392
513,1,6,0.967421566101701,0.3487556955170447,1,1,122,False,1.3818864319403046
513,2,6,0.967421566101701,0.3487556955170447,2,1,121,True,-0.1544290568238087
513,3,8,0.967421566101701,0.9084578685373853,3,1,165,True,3.19828201508688
513,4,9,0.967421566101701,1.3351777361189363,4,1,188,True,0.9115423987167661
513,5,9,0.967421566101701,1.3351777361189363,5,1,182,True,1.4175741052799151
514,1,5,0.967421566101701,0.11418529432142824,1,3,87,False,-0.4477421072408474
514,2,5,0.967421566101701,0.11418529432142824,1,3,87,False,1.5361201561413589
514,3,5,0.967421566101701,0.11418529432142824,1,3,87,False,0.8607952300560172
514,4,9,0.967421566101701,1.3351777361189363,2,1,191,True,3.031694984329421
514,5,8,0.967421566101701,0.9084578685373853,3,1,166,True,1.1515097665327167
515,1,9,0.0,1.3351777361189363,1,1,179,False,0.8681751464087697
515,2,3,0.0,-0.3487556955170447,2,3,59,True,-2.1622187870736456
515,3,3,0.0,-0.3487556955170447,2,3,59,False,0.7616865069737255
515,4,3,0.0,-0.3487556955170447,2,3,59,False,-0.2464822487566195
515,5,7,0.0,0.6045853465832371,3,1,139,True,-0.49626403226858673
516,1,6,0.0,0.3487556955170447,1,1,117,False,-0.23741152612856936
516,2,9,0.0,1.3351777361189363,2,1,177,True,1.7318820875115852
516,3,0,0.0,-1.335177736118937,3,1,9,True,-2.3911965443178245
516,4,1,0.0,-0.9084578685373851,4,2,23,True,-1.2848080168218843
516,5,1,0.0,-0.9084578685373851,4,2,23,False,0.7679746036642369
517,1,9,0.43072729929545744,1.3351777361189363,1,1,171,False,2.892945386885734
517,2,9,0.43072729929545744,1.3351777361189363,2,4,175,True,2.0136043124538863
517,3,9,0.43072729929545744,1.3351777361189363,2,4,175,False,1.439024449953553
517,4,9,0.43072729929545744,1.3351777361189363,2,4,175,False,2.7454264400843984
517,5,9,0.43072729929545744,1.3351777361189363,2,4,175,False,1.3884926042760044
518,1,4,0.0,-0.11418529432142838,1,3,68,False,-0.23466267705929927
518,2,4,0.0,-0.11418529432142838,1,3,68,False,0.5478735166126174
518,3,4,0.0,-0.11418529432142838,1,3,68,False,0.4920890251060674
518,4,4,0.0,-0.11418529432142838,2,2,76,True,-0.3468641562556794
518,5,4,0.0,-0.11418529432142838,2,2,76,False,-0.6938437857294135
519,1,3,0.967421566101701,-0.3487556955170447,1,1,47,False,0.03239281633059643
519,2,5,0.967421566101701,0.11418529432142824,2,1,82,True,0.9863154450415416
519,3,3,0.967421566101701,-0.3487556955170447,3,1,55,True,2.3084940389979174
519,4,9,0.967421566101701,1.3351777361189363,4,2,193,True,0.4535931850489585
519,5,9,0.967421566101701,1.3351777361189363,4,2,193,False,0.9710934589329605
520,1,7,0.0,0.6045853465832371,1,1,130,False,-0.844084292534862
520,2,6,0.0,0.3487556955170447,2,3,102,True,1.3137483259857237
520,3,6,0.0,0.3487556955170447,2,3,102,False,0.14955749733200668
520,4,6,0.0,0.3487556955170447,2,3,102,False,1.5986937039790534
520,5,5,0.0,0.11418529432142824,3,1,101,True,0.3988143744462659
521,1,7,0.967421566101701,0.6045853465832371,1,3,128,False,0.22309324938970376
521,2,7,0.967421566101701,0.6045853465832371,1,3,128,False,2.074877736687913
521,3,7,0.967421566101701,0.6045853465832371,1,3,128,False,2.7129018381297225
521,4,9,0.967421566101701,1.3351777361189363,2,1,177,True,2.3371527314260465
521,5,7,0.967421566101701,0.6045853465832371,3,1,131,True,3.4346690823157386
522,1,3,0.967421566101701,-0.3487556955170447,1,1,44,False,0.33333414451466176
522,2,0,0.967421566101701,-1.335177736118937,2,4,4,True,-0.327987909339313
522,3,0,0.967421566101701,-1.335177736118937,2,4,4,False,-0.9871447469655257
522,4,0,0.967421566101701,-1.335177736118937,2,4,4,False,0.20496607968451175
522,5,0,0.967421566101701,-1.335177736118937,2,4,4,False,1.2710629124421073
523,1,8,-0.43072729929545756,0.9084578685373853,1,1,156,False,-0.3755460102222616
523,2,4,-0.43072729929545756,-0.11418529432142838,2,1,80,True,-0.4518834026113392
523,3,0,-0.43072729929545756,-1.335177736118937,3,1,11,True,-1.2590765883594708
523,4,8,-0.43072729929545756,0.9084578685373853,4,2,149,True,1.2421176496565414
523,5,8,-0.43072729929545756,0.9084578685373853,4,2,149,False,1.5959723701107518
524,1,0,0.0,-1.335177736118937,1,2,1,False,-1.2953895552481034
524,2,0,0.0,-1.335177736118937,1,2,1,False,-3.0276919909793882
524,3,1,0.0,-0.9084578685373851,2,1,24,True,-2.1945347843596203
524,4,5,0.0,0.11418529432142824,3,1,93,True,0.24082969106236787
524,5,5,0.0,0.11418529432142824,4,1,82,True,2.007770521670822
525,1,5,-0.43072729929545756,0.11418529432142824,1,1,97,False,-0.2071308948970078
525,2,1,-0.43072729929545756,-0.9084578685373851,2,2,12,True,-2.0275477982527588
525,3,1,-0.43072729929545756,-0.9084578685373851,2,2,12,False,0.2008588010057577
525,4,0,-0.43072729929545756,-1.335177736118937,3,2,4,True,-1.0996500669061609
525,5,0,-0.43072729929545756,-1.335177736118937,3,2,4,False,-1.8184001915229673
526,1,7,0.0,0.6045853465832371,1,1,132,False,1.910509229530136
526,2,7,0.0,0.6045853465832371,2,2,143,True,-0.26683242459106205
526,3,7,0.0,0.6045853465832371,2,2,143,False,0.4234245164228683
526,4,4,0.0,-0.11418529432142838,3,1,72,True,-0.3054045645992911
526,5,8,0.0,0.9084578685373853,4,1,154,True,0.44481941959110505
527,1,0,0.43072729929545744,-1.335177736118937,1,1,9,False,-0.8138847235674427
527,2,0,0.43072729929545744,-1.335177736118937,2,1,11,True,-0.8336338572337123
527,3,2,0.43072729929545744,-0.6045853465832371,3,3,29,True,-0.7616657986845325
527,4,2,0.43072729929545744,-0.6045853465832371,3,3,29,False,-0.9095374784187813
527,5,2,0.43072729929545744,-0.6045853465832371,3,3,29,False,0.09906613031568828
528,1,8,-0.43072729929545756,0.9084578685373853,1,1,152,False,1.923031269503983
528,2,2,-0.43072729929545756,-0.6045853465832371,2,4,41,True,-0.4331244662309346
528,3,2,-0.43072729929545756,-0.6045853465832371,2,4,41,False,-1.5524272397409495
528,4,2,-0.43072729929545756,-0.6045853465832371,2,4,41,False,-1.4611593776330944
528,5,2,-0.43072729929545756,-0.6045853465832371,2,4,41,False,-0.7654776178310443
529,1,4,0.967421566101701,-0.11418529432142838,1,2,71,False,0.38311846060514987
529,2,4,0.967421566101701,-0.11418529432142838,1,2,71,False,1.8118162138576377
529,3,8,0.967421566101701,0.9084578685373853,2,2,150,True,-0.3914119989313769
529,4,8,0.967421566101701,0.9084578685373853,2,2,150,False,0.27166610897740506
529,5,8,0.967421566101701,0.9084578685373853,3,1,161,True,2.6847824058842606
530,1,4,0.0,-0.11418529432142838,1,2,66,False,-1.0642416169286448
530,2,4,0.0,-0.11418529432142838,1,2,66,False,-1.4517836279219738
530,3,7,0.0,0.6045853465832371,2,3,143,True,1.3361340704364821
530,4,7,0.0,0.6045853465832371,2,3,143,False,1.9418693017610813
530,5,7,0.0,0.6045853465832371,2,3,143,False,-0.3930166204445934
531,1,9,0.967421566101701,1.3351777361189363,1,1,181,False,1.6912486604032853
531,2,7,0.967421566101701,0.6045853465832371,2,1,144,True,4.088725705740641
531,3,9,0.967421566101701,1.3351777361189363,3,2,186,True,1.1101782198907235
531,4,9,0.967421566101701,1.3351777361189363,3,2,186,False,2.9543287267997416
531,5,5,0.967421566101701,0.11418529432142824,4,1,99,True,1.0521016716034564
532,1,4,-0.43072729929545756,-0.11418529432142838,1,3,72,False,-2.5432846894479324
532,2,4,-0.43072729929545756,-0.11418529432142838,1,3,72,False,-1.4667121232382723
532,3,4,-0.43072729929545756,-0.11418529432142838,1,3,72,False,-0.1547862665589409
532,4,3,-0.43072729929545756,-0.3487556955170447,2,1,48,True,-2.3219846985022556
532,5,2,-0.43072729929545756,-0.6045853465832371,3,1,42,True,-1.213333733469149
533,1,7,0.43072729929545744,0.6045853465832371,1,5,137,False,1.6850180153025933
533,2,7,0.43072729929545744,0.6045853465832371,1,5,137,False,0.8474936613180484
533,3,7,0.43072729929545744,0.6045853465832371,1,5,137,False,0.3873787976988663
533,4,7,0.43072729929545744,0.6045853465832371,1,5,137,False,1.6804946957262943
533,5,7,0.43072729929545744,0.6045853465832371,1,5,137,False,1.5930366502628475
534,1,9,0.967421566101701,1.3351777361189363,1,1,184,False,4.211566462305212
534,2,5,0.967421566101701,0.11418529432142824,2,4,101,True,0.6384912311875032
534,3,5,0.967421566101701,0.11418529432142824,2,4,101,False,1.3765099346265681
534,4,5,0.967421566101701,0.11418529432142824,2,4,101,False,1.2782608789579406
534,5,5,0.967421566101701,0.11418529432142824,2,4,101,False,0.11736568050154672
535,1,1,-0.43072729929545756,-0.9084578685373851,1,2,23,False,-0.6543647233489231
535,2,1,-0.43072729929545756,-0.9084578685373851,1,2,23,False,-0.9170725973653296
535,3,1,-0.43072729929545756,-0.9084578685373851,2,1,25,True,-1.8418080272447392
535,4,3,-0.43072729929545756,-0.3487556955170447,3,1,54,True,-1.3035040923687713
535,5,0,-0.43072729929545756,-1.335177736118937,4,1,3,True,-2.113536189308391
536,1,8,0.0,0.9084578685373853,1,1,161,False,0.2700307851240221
536,2,8,0.0,0.9084578685373853,2,1,151,True,2.8782915360797134
536,3,3,0.0,-0.3487556955170447,3,1,47,True,-1.5274095807768755
536,4,6,0.0,0.3487556955170447,4,1,117,True,-0.271656553757664
536,5,3,0.0,-0.3487556955170447,5,1,58,True,-0.1539776352265464
537,1,5,0.43072729929545744,0.11418529432142824,1,3,97,False,1.3536093934604434
537,2,5,0.43072729929545744,0.11418529432142824,1,3,97,False,0.5996162928539375
537,3,5,0.43072729929545744,0.11418529432142824,1,3,97,False,0.8983839151646882
537,4,2,0.43072729929545744,-0.6045853465832371,2,1,30,True,0.07218342218715035
537,5,1,0.43072729929545744,-0.9084578685373851,3,1,26,True,-0.4204683616407142
538,1,1,0.0,-0.9084578685373851,1,1,25,False,0.6853418301775472
538,2,2,0.0,-0.6045853465832371,2,3,27,True,-0.35432909453899336
538,3,2,0.0,-0.6045853465832371,2,3,27,False,-0.3012642062789947
538,4,2,0.0,-0.6045853465832371,2,3,27,False,1.1484265456769873
538,5,4,0.0,-0.11418529432142838,3,1,76,True,0.20513925645797076
539,1,8,0.967421566101701,0.9084578685373853,1,2,161,False,1.8786151412479453
539,2,8,0.967421566101701,0.9084578685373853,1,2,161,False,2.9793582928859257
539,3,9,0.967421566101701,1.3351777361189363,2,1,175,True,3.165233675702972
539,4,9,0.967421566101701,1.3351777361189363,3,2,186,True,2.6529759950427696
539,5,9,0.967421566101701,1.3351777361189363,3,2,186,False,2.9298464734887117
540,1,8,0.43072729929545744,0.9084578685373853,1,1,164,False,1.0285991600432687
540,2,4,0.43072729929545744,-0.11418529432142838,2,2,62,True,1.7492464780461239
540,3,4,0.43072729929545744,-0.11418529432142838,2,2,62,False,0.9499315497592636
540,4,5,0.43072729929545744,0.11418529432142824,3,1,90,True,0.3782361264591819
540,5,3,0.43072729929545744,-0.3487556955170447,4,1,45,True,1.0208109991227485
541,1,7,0.0,0.6045853465832371,1,1,124,False,0.5928945294909163
541,2,8,0.0,0.9084578685373853,2,2,154,True,0.18347983576823645
541,3,8,0.0,0.9084578685373853,2,2,154,False,1.6787925425450523
541,4,7,0.0,0.6045853465832371,3,2,137,True,-0.27432702505029605
541,5,7,0.0,0.6045853465832371,3,2,137,False,0.4888393207639174
542,1,7,0.0,0.6045853465832371,1,3,140,False,0.2534409898405581
542,2,7,0.0,0.6045853465832371,1,3,140,False,0.25061490318851576
