i,j,y,t,l,k,alpha,psi
2172,136,1.6188771383304181,0,3,6,0.43072729929545744,0.3487556955170447
2172,136,0.4776018609631781,1,3,6,0.43072729929545744,0.3487556955170447
2172,164,3.9465160041896072,2,3,8,0.43072729929545744,0.9084578685373853
2172,164,0.5612807096830497,3,3,8,0.43072729929545744,0.9084578685373853
2172,106,0.5649958330899022,4,3,5,0.43072729929545744,0.11418529432142824
2173,62,-0.4216215937907357,0,2,3,0.0,-0.3487556955170447
2173,116,0.40647038242429945,1,2,5,0.0,0.11418529432142824
2173,129,-1.1444320352771966,2,2,6,0.0,0.3487556955170447
2173,129,1.4818594715965938,3,2,6,0.0,0.3487556955170447
2173,129,1.0860830104051633,4,2,6,0.0,0.3487556955170447
2174,76,-3.1792649180484793,0,1,3,-0.43072729929545756,-0.3487556955170447
2174,73,-0.05943304571516472,1,1,3,-0.43072729929545756,-0.3487556955170447
2174,73,-2.594165139052429,2,1,3,-0.43072729929545756,-0.3487556955170447
2174,104,-0.05086683293789246,3,1,5,-0.43072729929545756,0.11418529432142824
2174,104,0.7940710676098925,4,1,5,-0.43072729929545756,0.11418529432142824
2175,45,0.8600302292329696,0,0,2,-0.967421566101701,-0.6045853465832371
2175,1,-2.3513967669313285,1,0,0,-0.967421566101701,-1.335177736118937
2175,11,-4.1353052961924295,2,0,0,-0.967421566101701,-1.335177736118937
2175,68,-0.05322047972301136,3,0,3,-0.967421566101701,-0.3487556955170447
2175,68,-1.315113986589357,4,0,3,-0.967421566101701,-0.3487556955170447
2176,194,2.169774435860792,0,4,9,0.967421566101701,1.3351777361189363
2176,194,1.358866398989246,1,4,9,0.967421566101701,1.3351777361189363
2176,142,2.4220140113987716,2,4,7,0.967421566101701,0.6045853465832371
2176,142,1.2869573708217261,3,4,7,0.967421566101701,0.6045853465832371
2176,84,-0.10894125564383283,4,4,4,0.967421566101701,-0.11418529432142838
2177,56,-1.5373005450495847,0,0,2,-0.967421566101701,-0.6045853465832371
2177,41,-1.3632307008196318,1,0,2,-0.967421566101701,-0.6045853465832371
2177,41,-1.1647733590696028,2,0,2,-0.967421566101701,-0.6045853465832371
2177,41,-1.8287019136012335,3,0,2,-0.967421566101701,-0.6045853465832371
2177,20,-3.9675941827740253,4,0,1,-0.967421566101701,-0.9084578685373851
2178,78,0.20609244605973767,0,3,3,0.43072729929545744,-0.3487556955170447
2178,114,0.6774470375049579,1,3,5,0.43072729929545744,0.11418529432142824
2178,156,1.3749788602587028,2,3,7,0.43072729929545744,0.6045853465832371
2178,156,-0.6669136443696357,3,3,7,0.43072729929545744,0.6045853465832371
2178,186,3.1958054873497588,4,3,9,0.43072729929545744,1.3351777361189363
2179,92,-0.8600731153964147,0,1,4,-0.43072729929545756,-0.11418529432142838
2179,87,0.40605756504246127,1,1,4,-0.43072729929545756,-0.11418529432142838
2179,87,-0.3245609216085374,2,1,4,-0.43072729929545756,-0.11418529432142838
2179,87,-1.0811128646551957,3,1,4,-0.43072729929545756,-0.11418529432142838
2179,66,1.211833109976443,4,1,3,-0.43072729929545756,-0.3487556955170447
2180,51,-0.34938348753329485,0,1,2,-0.43072729929545756,-0.6045853465832371
2180,51,-0.8310775612473428,1,1,2,-0.43072729929545756,-0.6045853465832371
2180,51,-0.941844499710265,2,1,2,-0.43072729929545756,-0.6045853465832371
2180,51,-1.8234318616379124,3,1,2,-0.43072729929545756,-0.6045853465832371
2180,129,-0.7749086599506445,4,1,6,-0.43072729929545756,0.3487556955170447
2181,39,-0.8317353771992808,0,0,1,-0.967421566101701,-0.9084578685373851
2181,39,-0.6278425838574537,1,0,1,-0.967421566101701,-0.9084578685373851
2181,11,-1.7130502202150055,2,0,0,-0.967421566101701,-1.335177736118937
2181,4,-3.267762887470643,3,0,0,-0.967421566101701,-1.335177736118937
2181,4,-1.4923684139740283,4,0,0,-0.967421566101701,-1.335177736118937
2182,83,1.0414118568906285,0,4,4,0.967421566101701,-0.11418529432142838
2182,83,0.6247760325941873,1,4,4,0.967421566101701,-0.11418529432142838
2182,83,0.41806303189199856,2,4,4,0.967421566101701,-0.11418529432142838
2182,83,1.7133116756102704,3,4,4,0.967421566101701,-0.11418529432142838
2182,51,0.5148411257945515,4,4,2,0.967421566101701,-0.6045853465832371
2183,91,-0.4219779049865563,0,2,4,0.0,-0.11418529432142838
2183,91,-0.0018930477330159623,1,2,4,0.0,-0.11418529432142838
2183,22,-1.2289426187640615,2,2,1,0.0,-0.9084578685373851
2183,36,-2.334408477694796,3,2,1,0.0,-0.9084578685373851
2183,36,-1.7077870106292314,4,2,1,0.0,-0.9084578685373851
2184,148,0.7923523802107916,0,3,7,0.43072729929545744,0.6045853465832371
2184,148,0.6221365727294139,1,3,7,0.43072729929545744,0.6045853465832371
2184,159,0.8128711360103807,2,3,8,0.43072729929545744,0.9084578685373853
2184,170,1.1218886348571244,3,3,8,0.43072729929545744,0.9084578685373853
2184,95,-0.12784533014075272,4,3,4,0.43072729929545744,-0.11418529432142838
2185,98,-0.31115033975131545,0,1,4,-0.43072729929545756,-0.11418529432142838
2185,25,-1.4197405764908269,1,1,1,-0.43072729929545756,-0.9084578685373851
2185,25,-1.5266935926565424,2,1,1,-0.43072729929545756,-0.9084578685373851
2185,25,-1.569234958544344,3,1,1,-0.43072729929545756,-0.9084578685373851
2185,25,-0.219256760661112,4,1,1,-0.43072729929545756,-0.9084578685373851
2186,122,1.3688667709350286,0,2,6,0.0,0.3487556955170447
2186,122,2.9393043036806805,1,2,6,0.0,0.3487556955170447
2186,149,0.409109688561727,2,2,7,0.0,0.6045853465832371
2186,184,0.9489256186994728,3,2,9,0.0,1.3351777361189363
2186,156,0.6611155045982514,4,2,7,0.0,0.6045853465832371
2187,67,0.6663557984826716,0,0,3,-0.967421566101701,-0.3487556955170447
2187,161,-2.680143803408672,1,0,8,-0.967421566101701,0.9084578685373853
2187,161,-1.5947851642833264,2,0,8,-0.967421566101701,0.9084578685373853
2187,161,-0.26375898456679747,3,0,8,-0.967421566101701,0.9084578685373853
2187,160,1.0741734340074298,4,0,8,-0.967421566101701,0.9084578685373853
2188,79,-0.9698167055076583,0,2,4,0.0,-0.11418529432142838
2188,188,0.3939241568879097,1,2,9,0.0,1.3351777361189363
2188,188,2.0872436243014794,2,2,9,0.0,1.3351777361189363
2188,188,1.911498614543711,3,2,9,0.0,1.3351777361189363
2188,188,-0.24804590987738062,4,2,9,0.0,1.3351777361189363
2189,17,-2.9221225405994184,0,0,0,-0.967421566101701,-1.335177736118937
2189,2,-2.5329291088639,1,0,0,-0.967421566101701,-1.335177736118937
2189,176,-0.5533126143379645,2,0,8,-0.967421566101701,0.9084578685373853
2189,145,-0.6215832408772961,3,0,7,-0.967421566101701,0.6045853465832371
2189,145,-0.06807554629769275,4,0,7,-0.967421566101701,0.6045853465832371
2190,59,-1.7682250338523167,0,1,2,-0.43072729929545756,-0.6045853465832371
2190,59,-3.2792670219270015,1,1,2,-0.43072729929545756,-0.6045853465832371
2190,59,-0.5151143184866339,2,1,2,-0.43072729929545756,-0.6045853465832371
2190,59,-2.6950763176953307,3,1,2,-0.43072729929545756,-0.6045853465832371
2190,82,-0.5311116472993131,4,1,4,-0.43072729929545756,-0.11418529432142838
2191,163,3.0033157185436954,0,2,8,0.0,0.9084578685373853
2191,68,-0.15030887702857837,1,2,3,0.0,-0.3487556955170447
2191,55,-0.6495718937468017,2,2,2,0.0,-0.6045853465832371
2191,118,0.048166988809790645,3,2,6,0.0,0.3487556955170447
2191,118,0.5023543440682393,4,2,6,0.0,0.3487556955170447
2192,113,0.931696520360115,0,2,5,0.0,0.11418529432142824
2192,113,0.8595478240669064,1,2,5,0.0,0.11418529432142824
2192,113,0.9558418683720574,2,2,5,0.0,0.11418529432142824
2192,134,1.0458381006558273,3,2,6,0.0,0.3487556955170447
2192,134,1.4271499891260147,4,2,6,0.0,0.3487556955170447
2193,72,-1.1063776178909095,0,0,3,-0.967421566101701,-0.3487556955170447
2193,72,0.561961712741218,1,0,3,-0.967421566101701,-0.3487556955170447
2193,72,-3.0385490632940426,2,0,3,-0.967421566101701,-0.3487556955170447
2193,124,-0.3946213283257719,3,0,6,-0.967421566101701,0.3487556955170447
2193,124,-0.7992426386498722,4,0,6,-0.967421566101701,0.3487556955170447
2194,13,-1.295503506063855,0,2,0,0.0,-1.335177736118937
2194,13,0.4014631072350985,1,2,0,0.0,-1.335177736118937
2194,13,-2.2177172012305006,2,2,0,0.0,-1.335177736118937
2194,13,-1.8747147738877978,3,2,0,0.0,-1.335177736118937
2194,11,-2.1727172746580825,4,2,0,0.0,-1.335177736118937
2195,37,-2.6036701076219995,0,0,1,-0.967421566101701,-0.9084578685373851
2195,37,-2.730123615729347,1,0,1,-0.967421566101701,-0.9084578685373851
2195,37,-1.2055769343047962,2,0,1,-0.967421566101701,-0.9084578685373851
2195,5,-3.0022727811472354,3,0,0,-0.967421566101701,-1.335177736118937
2195,5,-2.534777574244671,4,0,0,-0.967421566101701,-1.335177736118937
2196,39,-3.095463952648023,0,0,1,-0.967421566101701,-0.9084578685373851
2196,20,-2.165164365558831,1,0,1,-0.967421566101701,-0.9084578685373851
2196,20,-1.2383622930314968,2,0,1,-0.967421566101701,-0.9084578685373851
2196,11,-1.6320379081207377,3,0,0,-0.967421566101701,-1.335177736118937
2196,11,-3.333908911779536,4,0,0,-0.967421566101701,-1.335177736118937
2197,136,1.5600291924998242,0,4,6,0.967421566101701,0.3487556955170447
2197,161,1.8869629480052748,1,4,8,0.967421566101701,0.9084578685373853
2197,108,-0.09517838113268318,2,4,5,0.967421566101701,0.11418529432142824
2197,108,1.4469806279406376,3,4,5,0.967421566101701,0.11418529432142824
2197,110,1.4165037249639292,4,4,5,0.967421566101701,0.11418529432142824
2198,134,-0.9801991707329729,0,2,6,0.0,0.3487556955170447
2198,134,1.7626125512491286,1,2,6,0.0,0.3487556955170447
2198,134,0.8746278335916273,2,2,6,0.0,0.3487556955170447
2198,117,0.4125928649362245,3,2,5,0.0,0.11418529432142824
2198,117,0.7278548417615867,4,2,5,0.0,0.11418529432142824
2199,104,2.3563284850421953,0,3,5,0.43072729929545744,0.11418529432142824
2199,108,0.36091239094248706,1,3,5,0.43072729929545744,0.11418529432142824
2199,128,1.457607660286434,2,3,6,0.43072729929545744,0.3487556955170447
2199,128,0.8300444185176213,3,3,6,0.43072729929545744,0.3487556955170447
2199,111,1.980216401540552,4,3,5,0.43072729929545744,0.11418529432142824
2200,4,-1.0936322500934281,0,0,0,-0.967421566101701,-1.335177736118937
2200,11,-3.4048260170512163,1,0,0,-0.967421566101701,-1.335177736118937
2200,5,-1.178498669729244,2,0,0,-0.967421566101701,-1.335177736118937
2200,16,-3.5789272699553014,3,0,0,-0.967421566101701,-1.335177736118937
2200,16,-2.988617928842133,4,0,0,-0.967421566101701,-1.335177736118937
2201,124,2.365924183893039,0,3,6,0.43072729929545744,0.3487556955170447
2201,124,-0.17844424299972783,1,3,6,0.43072729929545744,0.3487556955170447
2201,124,2.5726379813846076,2,3,6,0.43072729929545744,0.3487556955170447
2201,87,-0.09830609331388507,3,3,4,0.43072729929545744,-0.11418529432142838
2201,87,2.4734537413386084,4,3,4,0.43072729929545744,-0.11418529432142838
2202,2,-3.3949175844320516,0,0,0,-0.967421566101701,-1.335177736118937
2202,2,-3.202783613270433,1,0,0,-0.967421566101701,-1.335177736118937
2202,2,-0.16750944700390535,2,0,0,-0.967421566101701,-1.335177736118937
2202,16,-0.899970067579628,3,0,0,-0.967421566101701,-1.335177736118937
2202,94,-0.036499746118852316,4,0,4,-0.967421566101701,-0.11418529432142838
2203,12,-1.944749275273451,0,0,0,-0.967421566101701,-1.335177736118937
2203,12,-2.140362773290019,1,0,0,-0.967421566101701,-1.335177736118937
2203,12,-1.9234829744658277,2,0,0,-0.967421566101701,-1.335177736118937
2203,12,-3.271771935319725,3,0,0,-0.967421566101701,-1.335177736118937
2203,42,-1.8449841687242945,4,0,2,-0.967421566101701,-0.6045853465832371
2204,195,0.8281046310111598,0,3,9,0.43072729929545744,1.3351777361189363
2204,195,-0.11407509952375872,1,3,9,0.43072729929545744,1.3351777361189363
2204,195,0.9336310491165909,2,3,9,0.43072729929545744,1.3351777361189363
2204,152,1.2990149091842795,3,3,7,0.43072729929545744,0.6045853465832371
2204,174,-0.025593933872323005,4,3,8,0.43072729929545744,0.9084578685373853
2205,73,1.7182704272180676,0,3,3,0.43072729929545744,-0.3487556955170447
2205,73,0.3768619642299102,1,3,3,0.43072729929545744,-0.3487556955170447
2205,73,0.5272370878546653,2,3,3,0.43072729929545744,-0.3487556955170447
2205,155,0.858040601543377,3,3,7,0.43072729929545744,0.6045853465832371
2205,155,0.8512205746443108,4,3,7,0.43072729929545744,0.6045853465832371
2206,109,-1.2053704705763142,0,2,5,0.0,0.11418529432142824
2206,109,2.7821759826056214,1,2,5,0.0,0.11418529432142824
2206,109,0.5661296461518519,2,2,5,0.0,0.11418529432142824
2206,109,-1.7280063047214578,3,2,5,0.0,0.11418529432142824
2206,129,1.305771807243152,4,2,6,0.0,0.3487556955170447
2207,138,0.8034578586872342,0,4,7,0.967421566101701,0.6045853465832371
2207,120,1.4978785670538017,1,4,6,0.967421566101701,0.3487556955170447
2207,120,0.3585210158417179,2,4,6,0.967421566101701,0.3487556955170447
2207,149,2.231608650440133,3,4,7,0.967421566101701,0.6045853465832371
2207,149,2.4737642640815407,4,4,7,0.967421566101701,0.6045853465832371
2208,153,-0.7249557068291279,0,2,7,0.0,0.6045853465832371
2208,111,-0.07669726696300855,1,2,5,0.0,0.11418529432142824
2208,111,0.0734270557199456,2,2,5,0.0,0.11418529432142824
2208,141,1.3421819117302465,3,2,7,0.0,0.6045853465832371
2208,123,-0.21648056942855726,4,2,6,0.0,0.3487556955170447
2209,35,-0.6427489983158797,0,4,1,0.967421566101701,-0.9084578685373851
2209,35,0.3516868605690831,1,4,1,0.967421566101701,-0.9084578685373851
2209,35,0.29608528416622143,2,4,1,0.967421566101701,-0.9084578685373851
2209,35,-2.2396379468660896,3,4,1,0.967421566101701,-0.9084578685373851
2209,158,1.881134433032351,4,4,8,0.967421566101701,0.9084578685373853
2210,115,0.06262879715404225,0,2,5,0.0,0.11418529432142824
2210,115,0.1391112553175713,1,2,5,0.0,0.11418529432142824
2210,115,1.4848032449763293,2,2,5,0.0,0.11418529432142824
2210,132,-0.6890601352793417,3,2,6,0.0,0.3487556955170447
2210,132,-0.12894772572421537,4,2,6,0.0,0.3487556955170447
2211,146,0.06284961228207683,0,1,7,-0.43072729929545756,0.6045853465832371
2211,146,0.7295229448249827,1,1,7,-0.43072729929545756,0.6045853465832371
2211,98,-2.2599420621332467,2,1,4,-0.43072729929545756,-0.11418529432142838
2211,98,-1.7434251591566046,3,1,4,-0.43072729929545756,-0.11418529432142838
2211,34,-3.075765434054249,4,1,1,-0.43072729929545756,-0.9084578685373851
2212,198,1.9938047311521365,0,4,9,0.967421566101701,1.3351777361189363
2212,164,1.6728501415970733,1,4,8,0.967421566101701,0.9084578685373853
2212,164,2.698583757306073,2,4,8,0.967421566101701,0.9084578685373853
2212,164,-0.18253856290473847,3,4,8,0.967421566101701,0.9084578685373853
2212,164,0.5723375108960045,4,4,8,0.967421566101701,0.9084578685373853
2213,116,0.39239489527220817,0,3,5,0.43072729929545744,0.11418529432142824
2213,116,1.7780932942104142,1,3,5,0.43072729929545744,0.11418529432142824
2213,59,-0.23602276604170533,2,3,2,0.43072729929545744,-0.6045853465832371
2213,59,1.1599914250887273,3,3,2,0.43072729929545744,-0.6045853465832371
2213,59,-0.0924291290613654,4,3,2,0.43072729929545744,-0.6045853465832371
2214,39,-1.5320308815842458,0,2,1,0.0,-0.9084578685373851
2214,28,-0.8814753794639526,1,2,1,0.0,-0.9084578685373851
2214,0,0.1141183429694772,2,2,0,0.0,-1.335177736118937
2214,0,-1.5230796202731276,3,2,0,0.0,-1.335177736118937
2214,75,-2.080233722898658,4,2,3,0.0,-0.3487556955170447
2215,119,0.39933991233639377,0,2,6,0.0,0.3487556955170447
2215,119,-0.7079831738282001,1,2,6,0.0,0.3487556955170447
2215,188,0.17955248983448913,2,2,9,0.0,1.3351777361189363
2215,63,1.4193753849520574,3,2,3,0.0,-0.3487556955170447
2215,179,3.9938251253183217,4,2,9,0.0,1.3351777361189363
2216,119,1.9188238160690991,0,3,6,0.43072729929545744,0.3487556955170447
2216,89,-0.03761821603246829,1,3,4,0.43072729929545744,-0.11418529432142838
2216,89,-1.2508774214682388,2,3,4,0.43072729929545744,-0.11418529432142838
2216,59,-0.008200170416415659,3,3,2,0.43072729929545744,-0.6045853465832371
2216,121,1.7533597420284557,4,3,6,0.43072729929545744,0.3487556955170447
2217,183,0.31129485646334754,0,2,9,0.0,1.3351777361189363
2217,169,0.41321854442307654,1,2,8,0.0,0.9084578685373853
2217,169,0.42118967515142564,2,2,8,0.0,0.9084578685373853
2217,143,-0.5878259365501537,3,2,7,0.0,0.6045853465832371
2217,143,1.9105210338243732,4,2,7,0.0,0.6045853465832371
2218,178,1.6551694764774896,0,3,9,0.43072729929545744,1.3351777361189363
2218,178,1.8414704940170812,1,3,9,0.43072729929545744,1.3351777361189363
2218,178,2.7026627783925425,2,3,9,0.43072729929545744,1.3351777361189363
2218,145,0.04804570041739542,3,3,7,0.43072729929545744,0.6045853465832371
2218,145,0.7997197378154114,4,3,7,0.43072729929545744,0.6045853465832371
2219,5,-2.6121358804764907,0,2,0,0.0,-1.335177736118937
2219,5,-2.725476814168501,1,2,0,0.0,-1.335177736118937
2219,5,-1.8562792053289172,2,2,0,0.0,-1.335177736118937
2219,5,-1.799169194003864,3,2,0,0.0,-1.335177736118937
2219,5,-2.5008379111567636,4,2,0,0.0,-1.335177736118937
2220,54,0.044581619634893266,0,2,2,0.0,-0.6045853465832371
2220,54,-0.7293889317294594,1,2,2,0.0,-0.6045853465832371
2220,54,-0.4679086866334835,2,2,2,0.0,-0.6045853465832371
2220,41,-1.0017993617284164,3,2,2,0.0,-0.6045853465832371
2220,41,-0.03165495442393873,4,2,2,0.0,-0.6045853465832371
2221,138,-0.5797026652812076,0,3,7,0.43072729929545744,0.6045853465832371
2221,62,1.543012778189615,1,3,3,0.43072729929545744,-0.3487556955170447
2221,62,1.2697456288301256,2,3,3,0.43072729929545744,-0.3487556955170447
2221,87,-1.2928832058407056,3,3,4,0.43072729929545744,-0.11418529432142838
2221,87,1.7216596001745037,4,3,4,0.43072729929545744,-0.11418529432142838
2222,153,-1.1581672024860594,0,2,7,0.0,0.6045853465832371
2222,54,-0.941389082720801,1,2,2,0.0,-0.6045853465832371
2222,44,-0.746525572662872,2,2,2,0.0,-0.6045853465832371
2222,44,-0.02989121547118201,3,2,2,0.0,-0.6045853465832371
2222,44,-0.20508860535920853,4,2,2,0.0,-0.6045853465832371
2223,4,-1.219385987604209,0,3,0,0.43072729929545744,-1.335177736118937
2223,98,1.293918584852599,1,3,4,0.43072729929545744,-0.11418529432142838
2223,98,-0.6761856302419956,2,3,4,0.43072729929545744,-0.11418529432142838
2223,98,0.4377409252150451,3,3,4,0.43072729929545744,-0.11418529432142838
2223,98,-0.4105078591019311,4,3,4,0.43072729929545744,-0.11418529432142838
2224,179,-1.019623762590454,0,2,9,0.0,1.3351777361189363
2224,179,2.2464227416128453,1,2,9,0.0,1.3351777361189363
2224,179,2.312530672834507,2,2,9,0.0,1.3351777361189363
2224,179,1.4926591251152315,3,2,9,0.0,1.3351777361189363
2224,179,3.6019150992752667,4,2,9,0.0,1.3351777361189363
2225,184,0.43079486278226153,0,1,9,-0.43072729929545756,1.3351777361189363
2225,184,-0.2780604144481429,1,1,9,-0.43072729929545756,1.3351777361189363
2225,183,2.755764461382645,2,1,9,-0.43072729929545756,1.3351777361189363
2225,104,-1.0205828850644143,3,1,5,-0.43072729929545756,0.11418529432142824
2225,95,-1.3044569422890575,4,1,4,-0.43072729929545756,-0.11418529432142838
2226,3,-3.057557348653631,0,0,0,-0.967421566101701,-1.335177736118937
2226,5,-2.8153135296888365,1,0,0,-0.967421566101701,-1.335177736118937
2226,5,-2.108869236028601,2,0,0,-0.967421566101701,-1.335177736118937
2226,5,-2.609429514588247,3,0,0,-0.967421566101701,-1.335177736118937
2226,71,-0.13106458713043345,4,0,3,-0.967421566101701,-0.3487556955170447
2227,191,3.519117181442726,0,4,9,0.967421566101701,1.3351777361189363
2227,191,2.0473769576176997,1,4,9,0.967421566101701,1.3351777361189363
2227,191,1.6351089617754253,2,4,9,0.967421566101701,1.3351777361189363
2227,191,3.6736653162980586,3,4,9,0.967421566101701,1.3351777361189363
